fishID,Date,Chamber,SMR,sdSMR,MaxMR,MinMR,FirstMR,MeanTemp...C.,Weight..kg.,Chamber.Volume..L.,BlankCorrection,Species,TL,SL,W,Close_Time,Flush_Time,Vol_Ch,Nb_Ch,Catch_Date,Run_Date,Close_Time_Blank,Flush_Time_Blank,Note,Capture,Firesting,Data,DataBlank,Vol_Ch_Bl,Nb_Ch_Bl,Start_Time,Start_Time_Bl,Chambersize,Manip,Etat
MOO18-R224,2018-08-23 12:13:55,1,26.787953599,0.1889991363,51.4945292344,26.5565162576,51.489403532,28.2839021455,0.15529,4.4,YES,Ctenochaetus striatus,200,151,0.15529,420,300,4.4,1,21/08/2018,23/08/2018,420,180,,Lagon,FS4,FS4_23-08-18.txt,FS4blank_23-08-18.txt,4.4,4,12:19:15,09:19:00,L,Reef_services,ok
MOO18-R225,2018-08-23 12:13:55,2,25.1645510219,0.3317860665,50.7468443984,24.4922811364,55.9502417587,28.2903439873,0.15385,4.4,YES,Ctenochaetus striatus,205,160,0.15385,420,300,4.4,2,21/08/2018,23/08/2018,420,180,,Lagon,FS4,FS4_23-08-18.txt,FS4blank_23-08-18.txt,4.4,4,12:19:15,09:19:00,L,Reef_services,ok
MOO18-R226,2018-08-23 12:13:55,3,16.6256439727,0.0477155237,33.6061135452,16.5529809916,31.5856575974,28.2962422163,0.11845,4.4,YES,Sargocentron caudimaculatum,173,155,0.11845,420,300,4.4,3,21/08/2018,23/08/2018,420,180,,Lagon,FS4,FS4_23-08-18.txt,FS4blank_23-08-18.txt,4.4,4,12:19:15,09:19:00,L,Reef_services,ok
MOO18-R227,2018-08-27 11:25:23,1,0.4691474355,0.002346635,0.7773480348,0.4656769302,0.6166392233,27.8695289102,0.001339,0.03329,YES,Zebrasoma scopas,32,26,0.001339,300,180,0.03329,1,26/08/2018,27/08/2018,420,180,,Lagon,FS1,FS1_27-08-18.txt,FS1blank_27-08-18.txt,0.03782,7,11:28:01,08:20:01,S,Reef_services,ok
MOO18-R228,2018-08-27 11:25:23,2,0.0875211563,0.0053589744,0.8137234607,0.0804930759,0.9162591289,27.8669482239,0.000927,0.03404,YES,Pseudocheilinus hexataenia,39,32,0.000927,300,180,0.03404,2,26/08/2018,27/08/2018,420,180,,Lagon,FS1,FS1_27-08-18.txt,FS1blank_27-08-18.txt,0.03782,7,11:28:01,08:20:01,S,Reef_services,ok
MOO18-R229,2018-08-27 11:25:23,3,0.1161275134,0.0013194716,0.3091514015,0.1143267723,0.35945646,27.8645231693,0.000181,0.0348,YES,Chromis acares,22,18,0.000181,300,180,0.0348,3,26/08/2018,27/08/2018,420,180,nageoire abim_e,Lagon,FS1,FS1_27-08-18.txt,FS1blank_27-08-18.txt,0.03782,7,11:28:01,08:20:01,S,Reef_services,ok
MOO18-R230,2018-08-27 11:25:23,4,0.252709313,0.0032274504,0.49938462,0.2458863595,0.8779235931,27.8619847394,0.000734,0.03555,YES,Dascyllus flavicaudus,32,24,0.000734,300,180,0.03555,4,26/08/2018,27/08/2018,420,180,,Lagon,FS1,FS1_27-08-18.txt,FS1blank_27-08-18.txt,0.03782,7,11:28:01,08:20:01,S,Reef_services,ok
MOO18-R231,2018-08-27 11:25:23,5,0.1205613933,0.0020255258,0.2326141585,0.1175635483,0.2873418844,27.8703108772,0.000306,0.03631,YES,Dascyllus flavicaudus,24,17,0.000306,300,180,0.03631,5,26/08/2018,27/08/2018,420,180,,Lagon,FS2,FS2_27-08-18.txt,FS2blank_27-08-18.txt,0.03782,7,11:28:01,08:20:01,S,Reef_services,ok
MOO18-R232,2018-08-27 11:25:23,6,0.0463131485,0.001161495,0.100345726,0.0437954677,0.0911697268,27.8682087013,0.000047,0.03706,YES,Dascyllus flavicaudus,13,10,0.000047,300,180,0.03706,6,26/08/2018,27/08/2018,420,180,Trop petit pour la chambre ,Lagon,FS2,FS2_27-08-18.txt,FS2blank_27-08-18.txt,0.03782,7,11:28:01,08:20:01,S,Reef_services,ok
MOO18-R233,2018-08-27 11:55:33,1,9.4839037863,0.0634706798,26.3595024385,9.3839496839,28.5672997317,28.0713853702,0.07727,0.9727,YES,Zebrasoma scopas,149,120,0.07727,300,180,0.9727,1,22/08/2018,27/08/2018,420,180,,Lagon,FS3,FS3_27-08-18.txt,FS3blank_27-08-18.txt,0.9727,4,11:57:12,08:21:01,M,Reef_services,ok
MOO18-R234,2018-08-27 11:55:33,2,11.0127553625,0.1171673377,24.0578053216,10.8600457881,19.9027482975,28.069673706,0.05984,0.9727,YES,Ctenochaetus striatus,158,110,0.05984,300,180,0.9727,2,22/08/2018,27/08/2018,420,180,,Lagon,FS3,FS3_27-08-18.txt,FS3blank_27-08-18.txt,0.9727,4,11:57:12,08:21:01,M,Reef_services,ok
MOO18-R236,2018-08-27 12:00:48,1,14.4340767504,0.2416982675,27.3775626836,14.1374937074,55.9998474689,28.1234208571,0.11529,4.4,YES,Myripristis sp ?,192,152,0.11529,420,300,4.4,1,22/08/2018,27/08/2018,420,180,,Lagon,FS4,FS4_27-08-18.txt,FS4blank_27-08-18.txt,4.4,4,12:03:01,08:22:15,L,Reef_services,ok
MOO18-R237,2018-08-27 12:00:48,2,14.5007438377,0.1309385073,49.6666098621,14.3198040539,50.4185520667,28.1206019625,0.105,4.4,YES,Chaetodon lunula,156,132,0.105,420,300,4.4,2,22/08/2018,27/08/2018,420,180,,Lagon,FS4,FS4_27-08-18.txt,FS4blank_27-08-18.txt,4.4,4,12:03:01,08:22:15,L,Reef_services,ok
MOO18-R238,2018-08-27 12:00:48,3,9.663621132,0.1221488858,34.5558376516,9.4957299138,39.1368817627,28.1175357434,0.08873,4.4,YES,Sargocentron caudimaculatum,175,143,0.08873,420,300,4.4,3,22/08/2018,27/08/2018,420,180,,Lagon,FS4,FS4_27-08-18.txt,FS4blank_27-08-18.txt,4.4,4,12:03:01,08:22:15,L,Reef_services,ok
MOO18-R239,2018-08-28 10:59:31,1,0.7425079809,0.0106692205,1.1983129943,0.7237312374,1.6436139871,27.8198578363,0.001273,0.03329,YES,Chaetodon ornatissimus,38,31,0.001273,180,180,0.03329,1,27/08/2018,28/08/2018,420,180,,Lagon,FS1,FS1_28-08-18.txt,FS1blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R240,2018-08-28 10:59:31,2,0.4249319564,0.0144007075,1.3918896475,0.4021998973,1.3193470042,27.8176653719,0.002595,0.03404,YES,Pristiapogon exostigma,63,49,0.002595,180,180,0.03404,2,27/08/2018,28/08/2018,420,180,,Lagon,FS1,FS1_28-08-18.txt,FS1blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R241,2018-08-28 10:59:31,3,-0.0274536413,0.0027042981,0.930545841,-0.0317928065,0.9561405033,27.8156449149,0.001752,0.0348,YES,Pristiapogon exostigma,51,44,0.001752,180,180,0.0348,3,27/08/2018,28/08/2018,420,180,Fish Died,Lagon,FS1,FS1_28-08-18.txt,FS1blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R241,2018-08-28 10:59:31,3,0.4070130938,0.0210085855,0.7132136091,0.3774107758,-0.0318105913,28.3619077512,0.001752,0.0348,YES,Pristiapogon exostigma,51,44,0.001752,180,180,0.0348,3,27/08/2018,28/08/2018,420,180,Fish Died,Lagon,FS1,FS1_28-08-18.txt,FS1blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R242,2018-08-28 10:59:31,4,0.2484880619,0.0056393139,0.777534628,0.2385780584,0.7978180268,27.8136758966,0.001027,0.03555,YES,Pristiapogon exostigma,47,37,0.001027,180,180,0.03555,4,27/08/2018,28/08/2018,420,180,,Lagon,FS1,FS1_28-08-18.txt,FS1blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R243,2018-08-28 10:59:31,5,0.234698259,0.0069137431,0.5873326971,0.2232110254,0.9354299124,27.8231693339,0.000848,0.03631,YES,Ostorhinchus angustatus,43,37,0.000848,180,180,0.03631,5,27/08/2018,28/08/2018,420,180,,Lagon,FS2,FS2_28-08-18.txt,FS2blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R244,2018-08-28 10:59:31,6,0.4442457894,0.0044690007,1.0118908405,0.4379326059,0.9532158355,27.8212850168,0.00084,0.03706,YES,Zebrasoma scopas,34,26,0.00084,180,180,0.03706,6,27/08/2018,28/08/2018,420,180,,Lagon,FS2,FS2_28-08-18.txt,FS2blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R245,2018-08-28 10:59:31,7,0.4442093919,0.0058933788,1.0478906703,0.4369852673,2.131859473,27.8193117125,0.002297,0.03782,YES,Centropyge bispinosa,42,37,0.002297,180,180,0.03782,7,27/08/2018,28/08/2018,420,180,,Lagon,FS2,FS2_28-08-18.txt,FS2blank_28-08-18.txt,0.03857,8,11:02:01,09:28:01,S,Reef_services,ok
MOO18-R246,2018-08-28 11:17:52,1,4.625341879,0.0434373674,11.18238887,4.563048616,24.2943017957,28.1544664454,0.03848,0.9727,YES,Sargocentron microstoma,144,122,0.03848,540,180,0.9727,1,20/08/2018,28/08/2018,420,180,,Lagon,FS3,FS3_28-08-18.txt,FS3blank_28-08-18.txt,0.9727,4,11:22:10,09:29:00,M,Reef_services,ok
MOO18-R247,2018-08-28 11:17:52,2,0.9418916171,0.014894991,5.0968786686,0.9181700255,5.8938661824,28.1513260047,0.008406,0.9727,YES,Halichoeres trimaculatus,94,77,0.008406,540,180,0.9727,2,20/08/2018,28/08/2018,420,180,,Lagon,FS3,FS3_28-08-18.txt,FS3blank_28-08-18.txt,0.9727,4,11:22:10,09:29:00,M,Reef_services,ok
MOO18-R248,2018-08-28 11:17:52,3,1.5263662612,0.0311235289,5.2547587608,1.4770574102,5.0317551187,28.1482283158,0.00753,0.9727,YES,Centropyge flavissima,69,54,0.00753,540,180,0.9727,3,20/08/2018,28/08/2018,420,180,,Lagon,FS3,FS3_28-08-18.txt,FS3blank_28-08-18.txt,0.9727,4,11:22:10,09:29:00,M,Reef_services,ok
MOO18-R249,2018-08-29 13:09:28,1,0.2461207196,0.0007194344,0.4386056372,0.2446639285,1.061054008,27.8733058931,0.000502,0.006659,YES,Chrysiptera brownriggii,32,25,0.000502,180,180,0.006659,1,21/08/2018,29/08/2018,420,180,,Lagon,FS1,FS1_29-08-18.txt,FS1blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R250,2018-08-29 13:09:28,2,0.0388829474,0.0052046574,0.3406177821,0.0327820415,0.5415940906,27.8724532599,0.000439,0.006659,YES,Chrysiptera glauca,30,24,0.000439,180,180,0.006659,2,27/08/2018,29/08/2018,420,180,Fish Died,Lagon,FS1,FS1_29-08-18.txt,FS1blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R251,2018-08-29 13:09:28,3,0.1355750984,0.0015334103,0.2730580192,0.133283308,0.3995752377,27.8717553299,0.000252,0.006659,YES,Chrysiptera glauca,26,21,0.000252,180,180,0.006659,3,27/08/2018,29/08/2018,420,180,,Lagon,FS1,FS1_29-08-18.txt,FS1blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R252,2018-08-29 13:09:28,4,0.1049675397,0.0011240684,0.227395971,0.1029340164,0.3389866129,27.8710981447,0.000185,0.006659,YES,Chrysiptera glauca,23,19,0.000185,180,180,0.006659,4,27/08/2018,29/08/2018,420,180,,Lagon,FS1,FS1_29-08-18.txt,FS1blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R253,2018-08-29 13:09:28,5,0.0949002695,0.000941534,0.2709459741,0.0930953128,0.3097210947,27.8806540793,0.00018,0.006659,YES,Chrysiptera glauca,23,18,0.00018,180,180,0.006659,5,27/08/2018,29/08/2018,420,180,,Lagon,FS2,FS2_29-08-18.txt,FS2blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R254,2018-08-29 13:09:28,6,0.0957491295,0.0011370193,0.2295455367,0.0942318796,0.4012282697,27.8799091846,0.000158,0.006659,YES,Chrysiptera brownriggii,23,18,0.000158,180,180,0.006659,6,21/08/2018,29/08/2018,420,180,,Lagon,FS2,FS2_29-08-18.txt,FS2blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R255,2018-08-29 13:09:28,7,0.0973064914,0.0010201993,0.2203430992,0.0958116764,0.2379670577,27.8792614225,0.000118,0.006659,YES,Abudefduf sexfasciatus,20,14,0.000118,180,180,0.006659,7,27/08/2018,29/08/2018,420,180,,Lagon,FS2,FS2_29-08-18.txt,FS2blank_29-08-18.txt,0.006659,8,13:12:01,09:14:01,XS,Reef_services,ok
MOO18-R256,2018-08-29 13:19:24,1,1.44013864,0.0159496666,3.6331493816,1.4226374422,4.3113996801,27.8973774339,0.006213,0.9727,YES,Chaetodon ornatissimus,61,52,0.006213,540,180,0.9727,1,27/08/2018,29/08/2018,420,180,,Lagon,FS3,FS3_29-08-18.txt,FS3blank_29-08-18.txt,0.9727,4,13:22:01,09:20:00,M,Reef_services,ok
MOO18-R257,2018-08-29 13:19:24,2,1.1853306326,0.02670197,2.5625547867,1.1542799638,2.7172979046,27.8956856709,0.004,0.9727,YES,Chaetodon ornatissimus,53,46,0.004,540,180,0.9727,2,27/08/2018,29/08/2018,420,180,,Lagon,FS3,FS3_29-08-18.txt,FS3blank_29-08-18.txt,0.9727,4,13:22:01,09:20:00,M,Reef_services,ok
MOO18-R258,2018-08-29 13:19:24,3,1.2787568114,0.0552444705,2.6946918617,1.2231483338,3.0014385938,27.8941569642,0.0046,0.9727,YES,Chaetodon ornatissimus,56,48,0.0046,540,180,0.9727,3,27/08/2018,29/08/2018,420,180,,Lagon,FS3,FS3_29-08-18.txt,FS3blank_29-08-18.txt,0.9727,4,13:22:01,09:20:00,M,Reef_services,ok
MOO18-R259,2018-08-29 13:48:32,1,16.1368090512,0.5854684907,92.5426435297,15.2345559991,57.3822301958,28.1004997619,0.312762,4.4,YES,Melichthys vidua,205,183,0.312762,420,300,4.4,1,27/08/2018,29/08/2018,420,180,,Lagon,FS4,FS4_29-08-18.txt,FS4blank_29-08-18.txt,4.4,4,13:50:01,09:21:01,L,Reef_services,ok
MOO18-R260,2018-08-29 13:48:32,2,30.2430939704,0.2026332372,52.1824622596,30.0029866112,53.0094044601,28.099405594,0.178153,4.4,YES,Myripristis violacea,206,170,0.178153,420,300,4.4,2,27/08/2018,29/08/2018,420,180,,Lagon,FS4,FS4_29-08-18.txt,FS4blank_29-08-18.txt,4.4,4,13:50:01,09:21:01,L,Reef_services,ok
MOO18-R261,2018-08-29 13:48:32,3,18.4910419817,0.1506771532,26.3308997082,18.3152643503,25.6145416518,28.0984210942,0.136835,4.4,YES,Ctenochaetus striatus,190,145,0.136835,420,300,4.4,3,27/08/2018,29/08/2018,420,180,,Lagon,FS4,FS4_29-08-18.txt,FS4blank_29-08-18.txt,4.4,4,13:50:01,09:21:01,L,Reef_services,ok
MOO18-R262,2018-08-30 12:52:22,1,0.2899760078,0.0081008864,0.8347486739,0.2773833904,0.8713886004,26.6143469697,0.001156,0.03329,YES,Nectamia fusca,44,34,0.001156,180,180,0.03329,1,27/08/2018,30/08/2018,420,180,,Lagon,FS1,FS1_30-08-18.txt,FS1blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R263,2018-08-30 12:52:22,2,0.2741868556,0.0029648519,0.6934088467,0.2703977592,1.3889081821,26.6111280343,0.001372,0.03404,YES,Chrysiptera glauca,46,36,0.001372,180,180,0.03404,2,27/08/2018,30/08/2018,420,180,,Lagon,FS1,FS1_30-08-18.txt,FS1blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R264,2018-08-30 12:52:22,3,0.1580598095,0.0024784341,0.501630026,0.1534293363,0.5782651448,26.6080716746,0.000458,0.0348,YES,Chrysiptera glauca,31,25,0.000458,180,180,0.0348,3,27/08/2018,30/08/2018,420,180,,Lagon,FS1,FS1_30-08-18.txt,FS1blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R265,2018-08-30 12:52:22,4,0.2347567936,0.0056227117,1.2045408455,0.2245379166,1.089941036,26.6051541126,0.000589,0.03555,YES,Mulet sp,41,33,0.000589,180,180,0.03555,4,27/08/2018,30/08/2018,420,180,,Lagon,FS1,FS1_30-08-18.txt,FS1blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R266,2018-08-30 12:52:22,5,0.3167976054,0.0045312231,0.7503084985,0.3107975696,0.9507006538,26.622643617,0.000743,0.03631,YES,Chaetodon lunula,31,27,0.000743,180,180,0.03631,5,27/08/2018,30/08/2018,420,180,,Lagon,FS2,FS2_30-08-18.txt,FS2blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R267,2018-08-30 12:52:22,6,0.0796267035,0.0021087695,0.2008218808,0.0762574011,0.214285433,26.6198652406,0.000165,0.03706,YES,Kuhlia mugil,28,23,0.000165,180,180,0.03706,6,27/08/2018,30/08/2018,420,180,,Lagon,FS2,FS2_30-08-18.txt,FS2blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R268,2018-08-30 12:52:22,7,0.2028210407,0.0035716357,0.5868863289,0.1961077119,0.7950422684,26.6170864125,0.000492,0.03782,YES,Abudefduf sordidus,31,23,0.000492,180,180,0.03782,7,27/08/2018,30/08/2018,420,180,,Lagon,FS2,FS2_30-08-18.txt,FS2blank_30-08-18.txt,0.03857,8,12:55:01,08:22:01,S,Reef_services,ok
MOO18-R269,2018-08-30 13:02:29,1,1.236044576,0.0266810203,4.1540387046,1.2001955966,4.514384425,27.8512423336,0.01023,0.9727,NO,Pristiapogon exostigma,93,72,0.01023,600,180,0.9727,1,27/08/2018,30/08/2018,420,180,,Lagon,FS3,FS3_30-08-18.txt,FS3blank_30-08-18.txt,0.9727,4,13:04:01,08:28:01,M,Reef_services,ok
MOO18-R270,2018-08-30 13:02:29,2,0.5213165947,0.0045676769,1.3229845255,0.5142067441,1.2288509187,27.8475903905,0.002236,0.9727,NO,Chaetodon ornatissimus,48,39,0.002236,600,180,0.9727,2,27/08/2018,30/08/2018,420,180,,Lagon,FS3,FS3_30-08-18.txt,FS3blank_30-08-18.txt,0.9727,4,13:04:01,08:28:01,M,Reef_services,ok
MOO18-R271,2018-08-30 13:02:29,3,0.8880825026,0.0199378542,2.0793575416,0.8701967986,1.4479855869,27.8428669034,0.005475,0.9727,NO,Nectamia fusca,70,52,0.005475,600,180,0.9727,3,27/08/2018,30/08/2018,420,180,,Lagon,FS3,FS3_30-08-18.txt,FS3blank_30-08-18.txt,0.9727,4,13:04:01,08:28:01,M,Reef_services,ok
MOO18-R272,2018-08-30 13:19:16,1,15.7781294504,0.1528492857,22.5721234732,15.6591434604,18.5990868145,28.1312565899,0.120655,4.4,NO,Sargocentron caudimaculatum,175,144,0.120655,420,300,4.4,1,28/08/2018,30/08/2018,420,180,,Lagon,FS4,FS4_30-08-18.txt,FS4blank_30-08-18.txt,4.4,4,13:21:01,08:39:00,L,Reef_services,ok
MOO18-R273,2018-08-30 13:19:16,2,6.4755703524,0.9512775585,14.2984813682,5.6602858754,9.2418136708,28.1264626087,0.07429,4.4,NO,Pterois antennata,145,133,0.07429,420,300,4.4,2,28/08/2018,30/08/2018,420,180,,Lagon,FS4,FS4_30-08-18.txt,FS4blank_30-08-18.txt,4.4,4,13:21:01,08:39:00,L,Reef_services,ok
MOO18-R274,2018-08-30 13:19:16,3,12.0681761043,0.3094587039,61.3739676342,11.5911975425,60.1185492833,28.121704427,0.15153,4.4,NO,Melichthys vidua,180,160,0.15153,420,300,4.4,3,27/08/2018,30/08/2018,420,180,,Lagon,FS4,FS4_30-08-18.txt,FS4blank_30-08-18.txt,4.4,4,13:21:01,08:39:00,L,Reef_services,ok
MOO18-R275,2018-09-12 12:46:11,1,0.4256611641,0.0054705147,0.9062722625,0.4166995315,0.6829629858,28.4063480141,0.000886,0.03329,YES,Zebrasoma scopas,35,27,0.000886,180,180,0.03329,1,10/09/2018,12/09/2018,420,180,,PE,FS1,FS1_12-09-18.txt,FS1blank_12-09-18.txt,0.03782,8,12:49:40,09:38:00,S,Reef_services,ok
MOO18-R276,2018-09-12 12:46:11,2,0.2827470903,0.0046799843,0.9502824984,0.2751680091,0.972095535,28.4034278492,0.001188,0.03404,YES,Centropyge loricula,39,31,0.001188,180,180,0.03404,2,10/09/2018,12/09/2018,420,180,,PE,FS1,FS1_12-09-18.txt,FS1blank_12-09-18.txt,0.03782,8,12:49:40,09:38:00,S,Reef_services,ok
MOO18-R277,2018-09-12 12:46:11,3,0.4168218966,0.0091844249,1.3104422874,0.4025048906,1.2945629042,28.4003396613,0.001294,0.0348,YES,Chromis margaritifer,47,32,0.001294,180,180,0.0348,3,10/09/2018,12/09/2018,420,180,,PE,FS1,FS1_12-09-18.txt,FS1blank_12-09-18.txt,0.03782,8,12:49:40,09:38:00,S,Reef_services,ok
MOO18-R278,2018-09-12 12:46:11,4,0.2322065544,0.0070568585,0.7336070852,0.2209593247,0.7499364209,28.3972328706,0.000665,0.03555,YES,Chromis margaritifer,36,27,0.000665,180,180,0.03555,4,10/09/2018,12/09/2018,420,180,,PE,FS1,FS1_12-09-18.txt,FS1blank_12-09-18.txt,0.03782,8,12:49:40,09:38:00,S,Reef_services,ok
MOO18-R279,2018-09-12 12:46:11,5,0.1511428302,0.003061486,0.4852397693,0.147243332,0.6733704924,28.4108914491,0.000407,0.03631,YES,Centropyge bispinosa,27,21,0.000407,180,180,0.03631,5,10/09/2018,12/09/2018,420,180,,PE,FS2,FS2_12-09-18.txt,FS2blank_12-09-18.txt,0.03782,8,12:49:40,09:38:00,S,Reef_services,ok
MOO18-R280,2018-09-12 12:46:11,6,0.0769797961,0.004383813,0.2226476709,0.0704531874,0.3967491034,28.4075393939,0.00024,0.03706,YES,Pristiapogon exostigma,30,23,0.00024,180,180,0.03706,6,10/09/2018,12/09/2018,420,180,,PE,FS2,FS2_12-09-18.txt,FS2blank_12-09-18.txt,0.03782,8,12:49:40,09:38:00,S,Reef_services,ok
MOO18-R281,2018-09-12 12:59:05,1,1.3016477366,0.0127700547,2.4493433564,1.288986901,3.2141632044,28.1201605731,0.005291,0.9727,YES,Dascyllus flavicaudus,61,46,0.005291,720,180,0.9727,1,10/09/2018,12/09/2018,420,180,,PE,FS3,FS3_12-09-18.txt,FS3blank_12-09-18.txt,0.9727,4,13:01:05,09:40:00,M,Reef_services,ok
MOO18-R282,2018-09-12 12:59:05,2,1.1301684095,0.0148765614,2.0286395027,1.1096470265,2.4898253596,28.1130646572,0.003858,0.9727,YES,Dascyllus flavicaudus,54,42,0.003858,720,180,0.9727,2,10/09/2018,12/09/2018,420,180,,PE,FS3,FS3_12-09-18.txt,FS3blank_12-09-18.txt,0.9727,4,13:01:05,09:40:00,M,Reef_services,ok
MOO18-R283,2018-09-12 12:59:05,3,0.7956853497,0.009511944,2.6786909547,0.7837312631,2.7818377483,28.105234317,0.002721,0.9727,YES,Zebrasoma scopas,51,39,0.002721,720,180,0.9727,3,10/09/2018,12/09/2018,420,180,,PE,FS3,FS3_12-09-18.txt,FS3blank_12-09-18.txt,0.9727,4,13:01:05,09:40:00,M,Reef_services,ok
MOO18-R284,2018-09-12 13:08:45,1,7.8226770005,0.1496991587,34.3408897567,7.643963278,27.375952999,28.6457523055,0.08215,4.4,YES,Zebrasoma scopas,158,126,0.08215,420,300,4.4,1,10/09/2018,12/09/2018,420,180,,PE,FS4,FS4_12-09-18.txt,FS4blank_12-09-18.txt,4.4,4,13:11:00,09:41:00,L,Reef_services,ok
MOO18-R285,2018-09-12 13:08:45,2,16.1170613139,0.229755799,61.6191425726,15.7578219139,62.7546013216,28.6410099429,0.169709,4.4,YES,Arothron meleagris,176,140,0.169709,420,300,4.4,2,10/09/2018,12/09/2018,420,180,,PE,FS4,FS4_12-09-18.txt,FS4blank_12-09-18.txt,4.4,4,13:11:00,09:41:00,L,Reef_services,ok
MOO18-R286,2018-09-12 13:08:45,3,11.9020611291,0.2990438745,72.5607474288,11.5176849451,63.980088485,28.635448658,0.168455,4.4,YES,Melichthys vidua,192,155,0.168455,420,300,4.4,3,10/09/2018,12/09/2018,420,180,,PE,FS4,FS4_12-09-18.txt,FS4blank_12-09-18.txt,4.4,4,13:11:00,09:41:00,L,Reef_services,ok
MOO18-R287,2018-09-13 12:22:49,1,0.6798421801,0.0188074848,1.7310752877,0.641279784,2.7586845872,28.2922512453,0.002832,0.03329,YES,Abudefduf sordidus,56,43,0.002832,180,180,0.03329,1,NA,13/09/2018,420,180,,Lagon,FS1,FS1_13-09-18.txt,FS1blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
MOO18-R288,2018-09-13 12:22:49,2,0.269474327,0.00601616,0.7299986605,0.2590962222,1.5162907241,28.2910248047,0.001175,0.03404,YES,Abudefduf sordidus,43,32,0.001175,180,180,0.03404,2,NA,13/09/2018,420,180,,Lagon,FS1,FS1_13-09-18.txt,FS1blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
MOO18-R289,2018-09-13 12:22:49,3,0.4969993195,0.0066919837,0.8254499011,0.4810351551,1.6132693549,28.2895989969,0.001811,0.0348,YES,Chromis iomelas,39,34,0.001811,180,180,0.0348,3,11/09/2018,13/09/2018,420,180,No Tail,Lagon,FS1,FS1_13-09-18.txt,FS1blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
MOO18-R290,2018-09-13 12:22:49,4,0.4221504983,0.0070746096,0.9958997179,0.4103130193,0.9274030368,28.288072916,0.001512,0.03555,YES,Chromis iomelas,41,32,0.001512,180,180,0.03555,4,11/09/2018,13/09/2018,420,180,,Lagon,FS1,FS1_13-09-18.txt,FS1blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
MOO18-R291,2018-09-13 12:22:49,5,0.1194145405,0.0034222141,0.3896190968,0.1144806038,0.3572650788,28.2976269571,0.00036,0.03631,YES,Chromis iomelas,27,22,0.00036,180,180,0.03631,5,11/09/2018,13/09/2018,420,180,,Lagon,FS2,FS2_13-09-18.txt,FS2blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
MOO18-R292,2018-09-13 12:22:49,6,0.4118510413,0.0062252163,1.6550025403,0.403371563,2.0218238911,28.2958946468,0.001321,0.03706,YES,Crenimugil crenilabris,57,48,0.001321,180,180,0.03706,6,NA,13/09/2018,420,180,Fish Died,Lagon,FS2,FS2_13-09-18.txt,FS2blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
MOO18-R293,2018-09-13 12:22:49,7,0.0350077018,0.0080213023,0.3665740316,0.0241445035,0.4653310988,28.2940132231,0.000407,0.03782,YES,Crenimugil crenilabris,40,33,0.000407,180,180,0.03782,7,NA,13/09/2018,420,180,,Lagon,FS2,FS2_13-09-18.txt,FS2blank_13-09-18.txt,0.03857,8,12:27:00,17:49:00,S,Reef_services,ok
