Species;Date;Fish_ID;Mes_nr;Treatment;Weight;SMR;MMR;AS;Comment;Chambersize;Temperature;Sex
Guppy;16-02-2024;H3;1;Control;0.0125;0.005654084;0.04564941;0.039995326;;NA;25;f
Guppy;16-02-2024;H4;1;Control;0.0095;0.003993356;0.05548753;0.051494174;;NA;25;n
Guppy;16-02-2024;H5;1;Control;0.0094;0.004350443;0.03704447;0.032694027;;NA;25;n
Guppy;29-02-2024;E3;2;Control;0.0288;0.012975846;0.062667712;0.049691866;;NA;25;f
Guppy;29-02-2024;F1;2;Control;0.0285;0.012547439;0.072477546;0.059930107;;NA;25;m
Guppy;29-02-2024;F2;2;Control;0.026;0.011693531;0.065929495;0.054235964;;NA;25;f
Guppy;29-02-2024;F3;2;Control;0.0387;0.016362411;0.09861684;0.082254429;;NA;25;f
Guppy;29-02-2024;G1;2;Control;0.02;0.009555721;0.057519496;0.047963775;;NA;25;m
Guppy;29-02-2024;G2;2;Control;0.0149;0.005870873;0.052247537;0.046376664;;NA;25;f
Guppy;29-02-2024;G3;2;Control;0.0167;0.006484727;0.045755481;0.039270754;;NA;25;m
Guppy;29-02-2024;G4;2;Control;0.0076;0.002555814;0.025953501;0.023397687;;NA;25;n
Guppy;29-02-2024;G5;2;Control;0.0122;0.004978734;0.036746608;0.031767874;;NA;25;m
Guppy;29-02-2024;H1;2;Control;0.0136;0.007157415;0.049994285;0.04283687;;NA;25;n
Guppy;29-02-2024;H2;2;Control;0.0165;0.007320749;0.045208607;0.037887858;;NA;25;f
Guppy;29-02-2024;H3;2;Control;0.0141;0.006794634;0.038369525;0.031574891;;NA;25;f
Guppy;29-02-2024;H5;2;Control;0.0089;0.003819271;0.030140974;0.026321703;;NA;25;n
Guppy;01-03-2024;D10;5;Control;0.0502;0.015052796;0.090013063;0.074960267;;NA;25;m
Guppy;01-03-2024;D11;5;Control;0.0395;0.01339193;0.071299456;0.057907526;;NA;25;m
Guppy;01-03-2024;D12;5;Control;0.0354;0.016932844;0.07705491;0.060122066;;NA;25;f
Guppy;01-03-2024;D13;5;Control;0.0347;0.010453483;0.089060149;0.078606666;;NA;25;f
Guppy;01-03-2024;D14;5;Control;0.0584;0.015378441;0.10501382;0.089635379;;NA;25;f
Guppy;01-03-2024;D15;5;Control;0.0394;0.013158504;0.079023501;0.065864997;;NA;25;m
Guppy;01-03-2024;D3;5;Control;0.0374;0.011972822;0.071371441;0.059398619;;NA;25;m
Guppy;01-03-2024;D4;5;Control;0.051;0.012979862;0.108833985;0.095854123;;NA;25;f
Guppy;01-03-2024;D5;5;Control;0.0376;0.014306126;0.086830619;0.072524493;;NA;25;f
Guppy;01-03-2024;D6;5;Control;0.0305;0.01085823;0.050715585;0.039857355;;NA;25;f
Guppy;01-03-2024;D7;5;Control;0.0585;0.022648894;0.136538882;0.113889988;;NA;25;f
Guppy;01-03-2024;D8;5;Control;0.0511;0.013932805;0.10812881;0.094196005;;NA;25;m
Guppy;01-03-2024;D9;5;Control;0.0266;0.010156993;0.096621913;0.08646492;;NA;25;f
Guppy;01-03-2024;E1;5;Control;0.02;0.008120125;0.056406637;0.048286512;;NA;25;f
Guppy;01-03-2024;E2;5;Control;0.0233;0.010069936;0.054302233;0.044232297;;NA;25;m
Guppy;05-03-2024;A1;7;Control;0.0447;0.015948204;0.086180253;0.070232049;;NA;25;m
Guppy;05-03-2024;A3;7;Control;0.0456;0.013428249;0.07006298;0.056634731;;NA;25;f
Guppy;05-03-2024;A4;7;Control;0.0351;0.013341835;0.065259657;0.051917822;;NA;25;m
Guppy;05-03-2024;A5;7;Control;0.0315;0.012036818;0.080747405;0.068710587;;NA;25;f
Guppy;05-03-2024;B1;7;Control;0.0303;0.010946442;0.056549617;0.045603175;;NA;25;m
Guppy;05-03-2024;B10;7;Control;0.0601;0.01744477;0.108232784;0.090788014;;NA;25;m
Guppy;05-03-2024;B3;7;Control;0.0422;0.017445901;0.087723748;0.070277847;;NA;25;m
Guppy;05-03-2024;B4;7;Control;0.0518;0.017620973;0.097471305;0.079850332;;NA;25;m
Guppy;05-03-2024;B5;7;Control;0.0462;0.017320797;0.093608197;0.0762874;;NA;25;f
Guppy;05-03-2024;B6;7;Control;0.0618;0.023768795;0.092419103;0.068650308;;NA;25;f
Guppy;05-03-2024;B8;7;Control;0.0512;0.019617517;0.072176528;0.052559011;;NA;25;m
Guppy;05-03-2024;C10;6;Control;0.0242;0.008395412;0.076592871;0.068197459;;NA;25;m
Guppy;05-03-2024;C11;6;Control;0.05;0.016396505;0.108498155;0.09210165;;NA;25;f
Guppy;05-03-2024;C12;6;Control;0.0244;0.007260505;0.06264227;0.055381765;;NA;25;f
Guppy;06-03-2024;B12;7;Control;0.0245;0.006144324;0.056284992;0.050140668;;NA;25;f
Guppy;06-03-2024;B13;7;Control;0.0275;0.009525257;0.049987066;0.040461809;;NA;25;m
Guppy;06-03-2024;B14;7;Control;0.049;0.01238143;0.091233368;0.078851938;;NA;25;m
Guppy;06-03-2024;B15;7;Control;0.036;0.009780698;0.080205358;0.07042466;;NA;25;f
Guppy;06-03-2024;B16;7;Control;0.0254;0.008864896;0.063100287;0.054235391;;NA;25;m
Guppy;06-03-2024;C1;7;Control;0.013;0.002705763;0.026765941;0.024060178;;NA;25;f
Guppy;06-03-2024;C13;6;Control;0.0377;0.013312888;0.067358688;0.0540458;;NA;25;m
Guppy;06-03-2024;C4;7;Control;0.0272;0.006397989;0.062520778;0.056122789;;NA;25;m
Guppy;06-03-2024;C5;7;Control;0.018;0.002615501;0.04422312;0.041607619;;NA;25;f
Guppy;06-03-2024;C7;7;Control;0.0385;0.010516421;0.073231148;0.062714727;;NA;25;m
Guppy;06-03-2024;C8;7;Control;0.0175;0.004470152;0.041795548;0.037325396;;NA;25;f
Guppy;06-03-2024;C9;7;Control;0.0342;0.008340745;0.064779346;0.056438601;;NA;25;m
Guppy;06-03-2024;D1;6;Control;0.0243;0.008392482;0.066574761;0.058182279;;NA;25;f
Guppy;06-03-2024;D2;6;Control;0.0471;0.012922557;0.071267561;0.058345004;;NA;25;m
Guppy;14-03-2024;B12;8;Control;0.0321;0.01394499;0.051076332;0.037131342;;NA;25;f
Guppy;14-03-2024;B13;8;Control;0.0318;0.013967071;0.061934057;0.047966986;;NA;25;m
Guppy;14-03-2024;B14;8;Control;0.0529;0.016450879;0.080348747;0.063897868;;NA;25;m
Guppy;14-03-2024;B15;8;Control;0.0474;0.017048823;0.074522261;0.057473438;;NA;25;f
Guppy;14-03-2024;B16;8;Control;0.0337;0.015899317;0.056459166;0.040559849;;NA;25;m
Guppy;14-03-2024;C1;8;Control;0.0131;0.00468919;0.020713281;0.016024091;;NA;25;f
Guppy;14-03-2024;C13;7;Control;0.0414;0.019383582;0.085851781;0.066468199;;NA;25;m
Guppy;14-03-2024;C4;8;Control;0.0316;0.010514635;0.055056047;0.044541412;;NA;25;m
Guppy;14-03-2024;C5;8;Control;0.0218;0.005769708;0.048535651;0.042765943;;NA;25;f
Guppy;14-03-2024;C7;8;Control;0.0417;0.012956794;0.06107249;0.048115696;;NA;25;m
Guppy;14-03-2024;C8;8;Control;0.0202;0.008929002;0.034446906;0.025517904;;NA;25;f
Guppy;14-03-2024;C9;8;Control;0.0395;0.010095895;0.087112523;0.077016628;;NA;25;m
Guppy;14-03-2024;D1;7;Control;0.0252;0.00914565;0.061659372;0.052513722;;NA;25;f
Guppy;14-03-2024;D2;7;Control;0.05;0.014383705;0.084394339;0.070010634;;NA;25;m
Guppy;15-03-2024;A1;8;Control;0.0523;0.013687016;0.061793382;0.048106366;;NA;25;m
Guppy;15-03-2024;A3;8;Control;0.0579;0.018073973;0.101619022;0.083545049;;NA;25;f
Guppy;15-03-2024;A4;8;Control;0.0385;0.01395169;0.060953958;0.047002268;;NA;25;m
Guppy;15-03-2024;A5;8;Control;0.0341;0.012198482;0.054361814;0.042163332;;NA;25;f
Guppy;15-03-2024;B1;8;Control;0.0342;0.011619757;0.070931947;0.05931219;;NA;25;m
Guppy;15-03-2024;B10;8;Control;0.0667;0.017200426;0.119471391;0.102270965;;NA;25;m
Guppy;15-03-2024;B3;8;Control;0.047;0.012503525;0.101949622;0.089446097;;NA;25;m
Guppy;15-03-2024;B4;8;Control;0.0592;0.014918541;0.107484128;0.092565587;;NA;25;m
Guppy;15-03-2024;B5;8;Control;0.0583;0.018738932;0.124107847;0.105368915;;NA;25;f
Guppy;15-03-2024;B6;8;Control;0.0786;0.029930358;0.117643765;0.087713407;;NA;25;f
Guppy;15-03-2024;B8;8;Control;0.0567;0.022034499;0.089825195;0.067790696;;NA;25;m
Guppy;15-03-2024;C10;7;Control;0.0272;0.006892226;0.060037576;0.05314535;;NA;25;m
Guppy;15-03-2024;C11;7;Control;0.0689;0.019006166;0.092358588;0.073352422;;NA;25;f
Guppy;15-03-2024;C12;7;Control;0.0279;0.007520799;0.061171063;0.053650264;;NA;25;f
Guppy;19-03-2024;D10;6;Control;0.0607;0.018444561;0.130976297;0.112531736;;NA;25;m
Guppy;19-03-2024;D11;6;Control;0.0521;0.017293964;0.116139614;0.09884565;;NA;25;m
Guppy;19-03-2024;D12;6;Control;0.0449;0.017485224;0.100099919;0.082614695;;NA;25;f
Guppy;19-03-2024;D13;6;Control;0.0575;0.016105298;0.10355565;0.087450352;;NA;25;f
Guppy;19-03-2024;D14;6;Control;0.0882;0.030727973;0.120190998;0.089463025;;NA;25;f
Guppy;19-03-2024;D15;6;Control;0.047;0.016009843;0.077222224;0.061212381;;NA;25;m
Guppy;19-03-2024;D3;6;Control;0.044;0.013004745;0.071185688;0.058180943;;NA;25;m
Guppy;19-03-2024;D4;6;Control;0.0636;0.014966201;0.104713598;0.089747397;;NA;25;f
Guppy;19-03-2024;D5;6;Control;0.058;0.018399594;0.095584883;0.077185289;;NA;25;f
Guppy;19-03-2024;D6;6;Control;0.0359;0.014924357;0.103926691;0.089002334;;NA;25;f
Guppy;19-03-2024;D7;6;Control;0.0732;0.030220032;0.128382567;0.098162535;;NA;25;f
Guppy;19-03-2024;D8;6;Control;0.0571;0.017951954;0.103834442;0.085882488;;NA;25;m
Guppy;19-03-2024;D9;6;Control;0.0276;0.011195288;0.067296663;0.056101375;;NA;25;f
Guppy;19-03-2024;E1;6;Control;0.0229;0.009924865;0.061077046;0.051152181;;NA;25;f
Guppy;19-03-2024;E2;6;Control;0.0331;0.013445842;0.083834318;0.070388476;;NA;25;m
Guppy;20-03-2024;E3;3;Control;0.0447;0.020242196;0.092694977;0.072452781;;NA;25;f
Guppy;20-03-2024;F1;3;Control;0.0487;0.020234809;0.079259661;0.059024852;;NA;25;m
Guppy;20-03-2024;F2;3;Control;0.0275;0.010759147;0.041087176;0.030328029;;NA;25;f
Guppy;20-03-2024;F3;3;Control;0.0556;0.026406304;0.138757455;0.112351151;;NA;25;f
Guppy;20-03-2024;G1;3;Control;0.0313;0.012675512;0.067755019;0.055079507;;NA;25;m
Guppy;20-03-2024;G2;3;Control;0.0206;0.008703913;0.058313856;0.049609943;;NA;25;f
Guppy;20-03-2024;G3;3;Control;0.0203;0.010453972;0.046833567;0.036379595;;NA;25;m
Guppy;20-03-2024;G5;3;Control;0.0129;0.006023168;0.040670999;0.034647831;;NA;25;m
Guppy;20-03-2024;H1;3;Control;0.0143;0.007290357;0.05161394;0.044323583;;NA;25;n
Guppy;20-03-2024;H2;3;Control;0.0287;0.012946937;0.077313818;0.064366881;;NA;25;f
Guppy;20-03-2024;H3;3;Control;0.0156;0.005769729;0.040047858;0.034278129;;NA;25;f
Guppy;20-03-2024;H5;3;Control;0.0097;0.004244256;0.041893622;0.037649366;;NA;25;n
Guppy;26-03-2024;A1;9;Control;0.0566;0.020815574;0.08354484;0.062729266;;NA;25;m
Guppy;26-03-2024;A3;9;Control;0.0736;0.022481753;0.088324402;0.065842649;;NA;25;f
Guppy;26-03-2024;A4;9;Control;0.0427;0.018116215;0.079516766;0.061400551;;NA;25;m
Guppy;26-03-2024;A5;9;Control;0.0386;0.017573085;0.068984321;0.051411236;;NA;25;f
Guppy;26-03-2024;B1;9;Control;0.0382;0.01179098;0.068291985;0.056501005;;NA;25;m
Guppy;26-03-2024;B10;9;Control;0.0729;0.018882927;0.108567916;0.089684989;;NA;25;m
Guppy;26-03-2024;B3;9;Control;0.051;0.017421851;0.100646152;0.083224301;;NA;25;m
Guppy;26-03-2024;B4;9;Control;0.0629;0.016675554;0.091410482;0.074734928;;NA;25;m
Guppy;26-03-2024;B5;9;Control;0.0711;0.026587966;0.101946755;0.075358789;;NA;25;f
Guppy;26-03-2024;B6;9;Control;0.0967;0.03137089;0.1440402;0.11266931;;NA;25;f
Guppy;26-03-2024;B8;9;Control;0.0579;0.017470672;0.094327102;0.07685643;;NA;25;m
Guppy;26-03-2024;C10;8;Control;0.0305;0.012519817;0.094240554;0.081720737;;NA;25;m
Guppy;26-03-2024;C11;8;Control;0.0845;0.023896763;0.104271919;0.080375156;;NA;25;f
Guppy;26-03-2024;C12;8;Control;0.0306;0.011653987;0.052083695;0.040429708;;NA;25;f
Guppy;27-03-2024;B12;9;Control;0.0559;0.021550764;0.101749658;0.080198894;;NA;25;f
Guppy;27-03-2024;B13;9;Control;0.0421;0.017899906;0.09082752;0.072927614;;NA;25;m
Guppy;27-03-2024;B14;9;Control;0.0577;0.019066957;0.100205131;0.081138174;;NA;25;m
Guppy;27-03-2024;B15;9;Control;0.0764;0.019665191;0.107505447;0.087840256;;NA;25;f
Guppy;27-03-2024;B16;9;Control;0.0509;0.021604333;0.094553527;0.072949194;;NA;25;m
Guppy;27-03-2024;C1;9;Control;0.0142;0.006342412;0.041439931;0.035097519;;NA;25;f
Guppy;27-03-2024;C13;8;Control;0.0495;0.024058195;0.072208058;0.048149863;;NA;25;m
Guppy;27-03-2024;C4;9;Control;0.0342;0.010500303;0.052462253;0.04196195;;NA;25;m
Guppy;27-03-2024;C5;9;Control;0.0248;0.00865814;0.058030769;0.049372629;;NA;25;f
Guppy;27-03-2024;C7;9;Control;0.0442;0.015213172;0.088224365;0.073011193;;NA;25;m
Guppy;27-03-2024;C8;9;Control;0.0239;0.007264958;0.053268454;0.046003496;;NA;25;f
Guppy;27-03-2024;C9;9;Control;0.0515;0.015086704;0.074700895;0.059614191;;NA;25;m
Guppy;27-03-2024;D1;8;Control;0.0326;0.012510577;0.066800087;0.05428951;;NA;25;f
Guppy;27-03-2024;D2;8;Control;0.0612;0.018047346;0.089120289;0.071072943;;NA;25;m
Guppy;04-04-2024;D10;7;Control;0.0671;0.023510522;0.129227738;0.105717216;;NA;25;m
Guppy;04-04-2024;D11;7;Control;0.0581;0.018792657;0.10439709;0.085604433;;NA;25;m
Guppy;04-04-2024;D12;7;Control;0.0655;0.024520726;0.095577969;0.071057243;;NA;25;f
Guppy;04-04-2024;D13;7;Control;0.0903;0.025885851;0.139879525;0.113993674;;NA;25;f
Guppy;04-04-2024;D14;7;Control;0.1382;0.044621758;0.22618646;0.181564702;;NA;25;f
Guppy;04-04-2024;D15;7;Control;0.053;0.017382779;0.111509362;0.094126583;;NA;25;m
Guppy;04-04-2024;D3;7;Control;0.054;0.017378084;0.069689517;0.052311433;;NA;25;m
Guppy;04-04-2024;D4;7;Control;0.0729;0.022180121;0.114119028;0.091938907;;NA;25;f
Guppy;04-04-2024;D5;7;Control;0.0778;0.023120236;0.108799555;0.085679319;;NA;25;f
Guppy;04-04-2024;D6;7;Control;0.0424;0.01711125;0.057153139;0.040041889;;NA;25;f
Guppy;04-04-2024;D7;7;Control;0.0851;0.03182572;0.115191534;0.083365814;;NA;25;f
Guppy;04-04-2024;D8;7;Control;0.0648;0.023810428;0.116009653;0.092199225;;NA;25;m
Guppy;04-04-2024;D9;7;Control;0.0335;0.012183938;0.069622479;0.057438541;;NA;25;f
Guppy;04-04-2024;E1;7;Control;0.04;0.017107729;0.081022361;0.063914632;;NA;25;f
Guppy;04-04-2024;E2;7;Control;0.0455;0.016421311;0.070490933;0.054069622;;NA;25;m
Guppy;05-04-2024;E3;4;Control;0.0645;0.0286882;0.120075512;0.091387312;;NA;25;f
Guppy;05-04-2024;F1;4;Control;0.0758;0.031222603;0.125501884;0.094279281;;NA;25;m
Guppy;05-04-2024;F2;4;Control;0.0297;0.011103267;0.050025146;0.038921879;;NA;25;f
Guppy;05-04-2024;F3;4;Control;0.0897;0.038277862;0.17116855;0.132890688;;NA;25;f
Guppy;05-04-2024;G1;4;Control;0.0421;0.018676162;0.085526746;0.066850584;;NA;25;m
Guppy;05-04-2024;G2;4;Control;0.0286;0.010751027;0.065438239;0.054687212;;NA;25;f
Guppy;05-04-2024;G3;4;Control;0.0277;0.011340555;0.053734474;0.042393919;;NA;25;m
Guppy;05-04-2024;G5;4;Control;0.0127;0.005171535;0.035188724;0.030017189;;NA;25;m
Guppy;05-04-2024;H2;4;Control;0.0415;0.011824137;0.081774579;0.069950442;;NA;25;f
Guppy;05-04-2024;H3;4;Control;0.0159;0.005298496;0.035878292;0.030579796;;NA;25;f
Guppy;05-04-2024;H5;4;Control;0.0103;0.005011494;0.040720899;0.035709405;;NA;25;n
Guppy;17-04-2024;A1;10;Control;0.0668;0.019412309;0.085974172;0.066561863;;NA;25;m
Guppy;17-04-2024;A3;10;Control;0.1297;0.033584868;0.136366564;0.102781696;;NA;25;f
Guppy;17-04-2024;A4;10;Control;0.0536;0.021761975;0.080893722;0.059131747;;NA;25;m
Guppy;17-04-2024;A5;10;Control;0.0519;0.023296376;0.107796326;0.08449995;;NA;25;f
Guppy;17-04-2024;B1;10;Control;0.048;0.015131523;0.087327081;0.072195558;;NA;25;m
Guppy;17-04-2024;B10;10;Control;0.0844;0.020656056;0.12624568;0.105589624;;NA;25;m
Guppy;17-04-2024;B3;10;Control;0.057;0.021144883;0.131722178;0.110577295;;NA;25;m
Guppy;17-04-2024;B4;10;Control;0.0697;0.01587316;0.107374508;0.091501348;;NA;25;m
Guppy;17-04-2024;B5;10;Control;0.1106;0.036120594;0.116130787;0.080010193;;NA;25;f
Guppy;17-04-2024;B6;10;Control;0.1557;0.040378661;0.173787629;0.133408968;;NA;25;f
Guppy;17-04-2024;B8;10;Control;0.0655;0.016787939;0.089085038;0.072297099;;NA;25;m
Guppy;17-04-2024;C10;9;Control;0.0409;0.014286569;0.063657907;0.049371338;;NA;25;m
Guppy;17-04-2024;C11;9;Control;0.1388;0.036755385;0.143651589;0.106896204;;NA;25;f
Guppy;17-04-2024;C12;9;Control;0.0387;0.014660936;0.091097618;0.076436682;;NA;25;f
Guppy;18-04-2024;B12;10;Control;0.1243;0.043143764;0.145278411;0.102134647;;NA;25;f
Guppy;18-04-2024;B13;10;Control;0.0566;0.021857264;0.080200359;0.058343095;;NA;25;m
Guppy;18-04-2024;B14;10;Control;0.065;0.020923055;0.103400144;0.082477089;;NA;25;m
Guppy;18-04-2024;B15;10;Control;0.1328;0.031625297;0.184532549;0.152907252;;NA;25;f
Guppy;18-04-2024;B16;10;Control;0.0765;0.026850134;0.090564454;0.06371432;;NA;25;m
Guppy;18-04-2024;C1;10;Control;0.0172;0.007975098;0.050057873;0.042082775;;NA;25;f
Guppy;18-04-2024;C13;9;Control;0.0632;0.02764657;0.074660923;0.047014353;;NA;25;m
Guppy;18-04-2024;C4;10;Control;0.0443;0.014849918;0.069041148;0.05419123;;NA;25;m
Guppy;18-04-2024;C5;10;Control;0.0395;0.012808831;0.069483713;0.056674882;;NA;25;f
Guppy;18-04-2024;C7;10;Control;0.0546;0.012840917;0.084033324;0.071192407;;NA;25;m
Guppy;18-04-2024;C8;10;Control;0.0381;0.015276772;0.063913969;0.048637197;;NA;25;f
Guppy;18-04-2024;C9;10;Control;0.0623;0.020934005;0.09130418;0.070370175;;NA;25;m
Guppy;18-04-2024;D1;9;Control;0.0333;0.012624805;0.039142839;0.026518034;;NA;25;f
Guppy;18-04-2024;D2;9;Control;0.0794;0.020781878;0.117191685;0.096409807;;NA;25;m
Guppy;23-04-2024;D10;8;Control;0.075;0.021721542;0.107446222;0.08572468;;NA;25;m
Guppy;23-04-2024;D11;8;Control;0.064;0.021387134;0.134880814;0.11349368;;NA;25;m
Guppy;23-04-2024;D12;8;Control;0.0871;0.029153328;0.115520175;0.086366847;;NA;25;f
Guppy;23-04-2024;D13;8;Control;0.1228;0.031607284;0.155070386;0.123463102;;NA;25;f
Guppy;23-04-2024;D14;8;Control;0.1736;0.043324741;0.263647846;0.220323105;;NA;25;f
Guppy;23-04-2024;D15;8;Control;0.058;0.014128876;0.098638688;0.084509812;;NA;25;m
Guppy;23-04-2024;D3;8;Control;0.0613;0.019917685;0.068528935;0.04861125;;NA;25;m
Guppy;23-04-2024;D4;8;Control;0.0808;0.021534822;0.107075393;0.085540571;;NA;25;f
Guppy;23-04-2024;D5;8;Control;0.1224;0.031476396;0.13344064;0.101964244;;NA;25;f
Guppy;23-04-2024;D6;8;Control;0.0551;0.026601705;0.084453238;0.057851533;;NA;25;f
Guppy;23-04-2024;D7;8;Control;0.1069;0.03730658;0.162183506;0.124876926;;NA;25;f
Guppy;23-04-2024;D8;8;Control;0.071;0.023530008;0.119926458;0.09639645;;NA;25;m
Guppy;23-04-2024;D9;8;Control;0.0482;0.019311794;0.093397663;0.074085869;;NA;25;f
Guppy;23-04-2024;E1;8;Control;0.0644;0.021289355;0.094247975;0.07295862;;NA;25;f
Guppy;24-04-2024;E2;8;Control;0.058;0.021444618;0.078955441;0.057510823;;NA;25;m
Guppy;24-04-2024;E3;5;Control;0.1008;0.032750142;0.130857688;0.098107546;;NA;25;f
Guppy;24-04-2024;F1;5;Control;0.0795;0.028851964;0.128891474;0.10003951;;NA;25;m
Guppy;24-04-2024;F2;5;Control;0.0533;0.026179209;0.08370586;0.057526651;;NA;25;f
Guppy;24-04-2024;F3;5;Control;0.1175;0.038730694;0.158373502;0.119642808;;NA;25;f
Guppy;24-04-2024;G1;5;Control;0.0525;0.018115078;0.080741349;0.062626271;;NA;25;m
Guppy;24-04-2024;G2;5;Control;0.0387;0.014683737;0.06337412;0.048690383;;NA;25;f
Guppy;24-04-2024;G3;5;Control;0.0362;0.013846824;0.077740408;0.063893584;;NA;25;m
Guppy;24-04-2024;G5;5;Control;0.0167;0.007571402;0.04218986;0.034618458;;NA;25;m
Guppy;24-04-2024;H2;5;Control;0.0819;0.027180252;0.166746216;0.139565964;;NA;25;f
Guppy;24-04-2024;H3;5;Control;0.0337;0.013314159;0.072586893;0.059272734;;NA;25;f
Guppy;24-04-2024;H5;5;Control;0.0111;0.003668037;0.032744362;0.029076325;;NA;25;n
Guppy;01-05-2024;A1;11;Control;0.0703;0.031293016;0.095706545;0.064413529;;NA;25;m
Guppy;01-05-2024;A3;11;Control;0.1791;0.042628355;0.225622314;0.182993959;;NA;25;f
Guppy;01-05-2024;A4;11;Control;0.0599;0.022231879;0.094717449;0.07248557;;NA;25;m
Guppy;01-05-2024;A5;11;Control;0.0657;0.033220663;0.09236309;0.059142427;;NA;25;f
Guppy;01-05-2024;B1;11;Control;0.0523;0.015843148;0.117370208;0.10152706;;NA;25;m
Guppy;01-05-2024;B10;11;Control;0.0877;0.021782337;0.140136247;0.11835391;;NA;25;m
Guppy;01-05-2024;B3;11;Control;0.06;0.021533127;0.121742641;0.100209514;;NA;25;m
Guppy;01-05-2024;B4;11;Control;0.0712;0.021433079;0.126856497;0.105423418;;NA;25;m
Guppy;01-05-2024;B5;11;Control;0.1362;0.041339588;0.179081145;0.137741557;;NA;25;f
Guppy;01-05-2024;B6;11;Control;0.2066;0.058348717;0.28460717;0.226258453;;NA;25;f
Guppy;01-05-2024;B8;11;Control;0.0654;0.021107127;0.093886472;0.072779345;;NA;25;m
Guppy;01-05-2024;C10;10;Control;0.0429;0.013382983;0.086982782;0.073599799;;NA;25;m
Guppy;01-05-2024;C11;10;Control;0.1694;0.036523309;0.209889678;0.173366369;;NA;25;f
Guppy;01-05-2024;C12;10;Control;0.0472;0.020050099;0.099549211;0.079499112;;NA;25;f
Guppy;02-05-2024;B12;11;Control;0.1705;0.050236636;0.204890817;0.154654181;;NA;25;f
Guppy;02-05-2024;B13;11;Control;0.0616;0.021404099;0.108122011;0.086717912;;NA;25;m
Guppy;02-05-2024;B14;11;Control;0.0689;0.019395686;0.108794858;0.089399172;;NA;25;m
Guppy;02-05-2024;B15;11;Control;0.1517;0.038658571;0.222911815;0.184253244;;NA;25;f
Guppy;02-05-2024;B16;11;Control;0.0839;0.029866048;0.097757396;0.067891348;;NA;25;m
Guppy;02-05-2024;C1;11;Control;0.0204;0.007771549;0.038311177;0.030539628;;NA;25;f
Guppy;02-05-2024;C13;10;Control;0.0691;0.030835704;0.112185313;0.081349609;;NA;25;m
Guppy;02-05-2024;C4;11;Control;0.0469;0.01310279;0.068705909;0.055603119;;NA;25;m
Guppy;02-05-2024;C5;11;Control;0.0526;0.016288912;0.077868618;0.061579706;;NA;25;f
Guppy;02-05-2024;C7;11;Control;0.0586;0.017014867;0.100228357;0.08321349;;NA;25;m
Guppy;02-05-2024;C8;11;Control;0.0485;0.017087376;0.073460831;0.056373455;;NA;25;f
Guppy;02-05-2024;C9;11;Control;0.0693;0.019902205;0.123103935;0.10320173;;NA;25;m
Guppy;02-05-2024;D1;10;Control;0.0338;0.011852556;0.058581117;0.046728561;;NA;25;f
Guppy;02-05-2024;D2;10;Control;0.0841;0.026193962;0.168629018;0.142435056;;NA;25;m
Guppy;07-05-2024;D10;9;Control;0.0814;0.024939339;0.095275071;0.070335732;;NA;25;m
Guppy;07-05-2024;D11;9;Control;0.0677;0.016833939;0.107963438;0.091129499;;NA;25;m
Guppy;07-05-2024;D12;9;Control;0.0966;0.02443724;0.043566781;0.019129541;;NA;25;f
Guppy;07-05-2024;D13;9;Control;0.1486;0.035297541;0.176002805;0.140705264;;NA;25;f
Guppy;07-05-2024;D14;9;Control;0.2284;0.063645744;0.265517604;0.20187186;;NA;25;f
Guppy;07-05-2024;D15;9;Control;0.0612;0.016070078;0.073810464;0.057740386;;NA;25;m
Guppy;07-05-2024;D3;9;Control;0.0688;0.022451688;0.072784063;0.050332375;;NA;25;m
Guppy;07-05-2024;D4;9;Control;0.0978;0.02412579;0.117678944;0.093553154;;NA;25;f
Guppy;07-05-2024;D5;9;Control;0.1631;0.044589515;0.128788791;0.084199276;;NA;25;f
Guppy;07-05-2024;D6;9;Control;0.0892;0.007207213;0.102122059;0.094914846;;NA;25;d
Guppy;07-05-2024;D7;9;Control;0.1435;0.050750001;0.143114427;0.092364426;;NA;25;f
Guppy;07-05-2024;D8;9;Control;0.08;0.029526212;0.121009764;0.091483552;;NA;25;m
Guppy;07-05-2024;D9;9;Control;0.0605;0.022256;0.124555354;0.102299354;;NA;25;f
Guppy;07-05-2024;E1;9;Control;0.0946;0.032530058;0.081678317;0.049148259;;NA;25;f
Guppy;08-05-2024;E2;9;Control;0.0642;0.026832179;0.083728349;0.05689617;;NA;25;m
Guppy;08-05-2024;E3;6;Control;0.1298;0.037457239;0.151840856;0.114383617;;NA;25;f
Guppy;08-05-2024;F1;6;Control;0.0813;0.02328778;0.144212709;0.120924929;;NA;25;m
Guppy;08-05-2024;F2;6;Control;0.0796;0.026690948;0.1094048;0.082713852;;NA;25;f
Guppy;08-05-2024;F3;6;Control;0.134;0.048770108;0.180039668;0.13126956;;NA;25;f
Guppy;08-05-2024;G1;6;Control;0.0596;0.024336264;0.074352004;0.05001574;;NA;25;m
Guppy;08-05-2024;G2;6;Control;0.0517;0.021904385;0.076875546;0.054971161;;NA;25;f
Guppy;08-05-2024;G3;6;Control;0.0421;0.015382578;0.062513732;0.047131154;;NA;25;m
Guppy;08-05-2024;G5;6;Control;0.0278;0.014112573;0.057547463;0.04343489;;NA;25;m
